mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tempo,energy,centroid,mood
-57.75979,95.76648,-10.109319,40.979633,13.979035,-0.9898583,-0.18847127,7.4250784,-3.6333375,9.54514,-2.9410641,2.4362514,1.9947801,-1.2870498,1.3565392,4.4236846,-6.5204806,-0.034598526,-1.4115794,-3.0789084,161.4990234375,0.20427070558071136,2174.1604935047117,Sad
-20.78135,62.950428,2.3044405,30.773718,6.973462,6.5058117,6.3236365,9.873086,3.4352968,9.372202,-0.40415794,7.5194154,-0.9842739,4.0191503,-0.66244864,-0.061251946,-0.16676477,0.24374022,-5.4381933,1.8272818,117.45383522727273,0.20939329266548157,2966.1571589936843,Sad
-24.692423,62.388374,-7.7689857,28.530289,10.947266,5.6092887,0.032920778,13.834209,3.0137305,9.866081,0.81874436,5.8707213,-1.2669299,2.994797,0.94076455,2.08431,3.0438795,3.0530632,-0.13393754,3.6150692,129.19921875,0.20384074747562408,2926.865766278933,Sad
-23.14604,71.355415,1.3973155,24.474508,16.34997,4.5169725,-3.9798617,18.038275,-3.358467,2.474037,2.9799597,0.83682466,-1.1464859,0.16857773,-3.3017209,0.18618391,-1.2149609,-1.5663674,-2.7524984,-2.110104,112.34714673913044,0.21448013186454773,2800.214423030315,Sad
-20.81746,64.90752,6.7671013,26.357126,11.665423,13.185629,-1.9791067,8.582197,0.4728952,7.441096,-0.41490933,6.945586,3.6606066,2.0337164,0.6502081,4.3827734,-2.802764,2.975754,-1.840282,-2.3632526,103.359375,0.24406008422374725,2898.787368032488,Sad
-19.72382,76.66849,-4.8497195,32.24758,7.6701546,17.224527,-1.4669176,9.14332,2.7177043,9.111842,-2.6976073,7.5035057,0.33303124,4.9300003,2.801467,1.8928756,2.454538,6.401708,-3.3361027,6.3192244,66.25600961538461,0.2741972506046295,2506.169376457896,Sad
12.1632,58.97738,0.91886264,26.749126,9.254704,3.5763056,1.5831511,8.648173,0.97104156,11.627411,-2.1597264,1.1948514,0.47236934,4.408359,-0.17110053,3.099949,-1.1844648,4.545524,0.8650014,1.2720963,95.703125,0.23653283715248108,3191.4845774083215,Sad
-197.73268,106.509026,-4.4345403,37.64394,-0.860655,-0.9555023,-3.4480147,-0.051242225,-9.299326,-5.1646576,-4.2450776,-3.5471115,-1.3499808,-7.1235623,-1.6197426,-2.4868119,-5.0532327,0.30241522,1.0691494,-1.6592695,80.74951171875,0.07468149065971375,1861.184983990783,Sad
-199.0945,61.186787,9.970173,23.455229,10.266042,0.021369297,8.005174,1.1249683,-4.8876796,9.501938,-6.344292,3.8612273,1.6283535,-1.3461187,2.6031919,-3.5718613,1.9763373,2.5352304,1.0390568,-0.98147756,112.34714673913044,0.07848472148180008,2838.2033521252542,Sad
-141.0231,123.89308,-2.4948008,27.972536,0.012813414,1.2166239,-11.020721,-1.3764037,-7.020709,-6.118951,-5.1924872,-2.168428,-4.5938888,-2.3405595,-1.1824416,-3.964283,-4.234257,-7.813797,-1.6731257,-1.084656,89.10290948275862,0.1268782764673233,1667.8626239303642,Sad
-126.18547,77.63614,3.1659164,19.95085,10.833183,0.7266967,5.217696,-0.49295205,-0.9993632,5.3890133,-3.735502,-3.5004714,-5.3318467,0.28486124,-2.0108876,0.83458114,0.3288452,-1.1148978,-4.387004,-2.6085503,129.19921875,0.08002934604883194,2812.414612083667,Sad
-124.6331,72.52177,16.71368,18.248219,12.224788,8.088155,7.982229,-0.5219015,2.3674657,-0.56436104,-5.5733914,0.5387732,-5.067154,-1.160187,-3.5754244,-3.6894364,-0.16906023,-0.6420815,-4.1438947,-3.999883,135.99917763157896,0.09264680743217468,2951.9486784809105,Sad
-116.17638,111.72995,-5.2455134,33.995697,-12.458564,4.2506166,-14.428151,8.494948,-8.19823,-1.3456504,-12.559847,-5.005492,-2.1499321,-1.8379669,-8.272397,-3.0211012,-5.472165,-2.9415307,-2.6366758,-3.3716757,151.99908088235293,0.10473949462175369,1959.337324250709,Sad
-210.17332,139.61768,-16.979992,58.003017,-9.654812,-1.9645078,-18.001234,-8.207504,-11.778446,-7.882443,0.60710543,-9.965226,-6.466774,-3.8483527,-12.04527,0.31746763,-8.04239,-6.79309,-1.8463358,-5.9385214,107.666015625,0.07976905256509781,1425.8089845409772,Sad
-171.339,137.35457,7.9645786,28.539564,2.7081969,-0.5015101,-2.9561005,-1.159342,-6.159661,-2.4005284,-5.853389,-2.1666093,-5.3437123,-2.7834222,-1.5698565,1.2948381,-3.4124446,-0.8946278,2.633026,-0.099773,89.10290948275862,0.08870291709899902,1469.7849502285726,Sad
-131.14856,102.99637,-11.533305,17.73964,16.962389,4.4356074,1.2965345,3.4184597,-1.4990547,1.6171724,-7.983499,-0.82497555,-8.876751,-3.842363,-4.4875875,-8.93866,-6.380394,-1.5118133,-5.409956,-8.043467,86.1328125,0.09677968919277191,2068.772763718777,Sad
-256.06357,163.10162,-22.872879,26.93337,15.301942,-3.50522,4.217087,-0.79301673,-9.463186,1.7569615,-4.423062,-3.6401737,-4.252334,-8.109075,-2.376017,-5.1455927,-11.161296,-2.412988,-0.5396905,-4.7787414,83.35433467741936,0.08205685764551163,1138.6702901800775,Sad
-161.09123,74.70691,22.421598,46.01199,5.2690363,25.11239,-0.5864293,10.375498,-6.8302193,5.0498123,-0.76978654,1.4022418,-6.0112886,-4.0060997,-4.79363,-2.8669364,-4.986899,-3.6081994,-7.5884213,-3.2281842,103.359375,0.10520260781049728,2409.267879260446,Sad
-209.38939,167.1398,-20.865452,36.817654,10.305034,3.9740636,-5.6623545,-4.6380916,-6.237971,-4.1778646,-6.688475,-3.2634768,-7.9670053,-4.053322,-4.987053,-4.4966164,-4.0103536,-6.3977995,-5.91674,-8.175597,107.666015625,0.10983680188655853,1043.9737111043523,Sad
-195.12416,114.29301,0.001429602,38.17855,11.291478,-6.075158,1.2188284,-0.0041927183,-15.420767,-3.5709002,-6.1254177,-4.500051,-0.12475657,-4.386221,-9.412581,-10.716871,-6.541959,-10.051359,-7.2627316,-4.007446,184.5703125,0.07503542304039001,1719.3372066856614,Sad
-353.05423,110.632095,32.743378,24.164183,18.746185,5.9248896,-1.7401658,3.8813748,-2.987254,-1.9034864,-2.8664541,-0.97887444,-6.4891205,-4.2524424,-3.7505193,-6.0119343,-7.199875,-2.5195584,-4.032561,-3.4128342,83.35433467741936,0.038845717906951904,1496.56913504939,Sad
-199.98285,109.121544,-5.546025,48.132893,1.2039802,4.5974913,-9.152174,-1.471275,-11.66506,-5.204099,-11.550537,4.9783483,-4.9808197,-6.047306,-0.6872892,-8.536201,-8.461553,-7.943485,-7.613288,-0.38595313,129.19921875,0.09660106897354126,1739.321196159216,Sad
-200.55318,119.65538,-3.6046815,31.952965,9.957966,15.293297,0.6486002,0.23646218,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,-0.8033078,-4.706508,-11.29183,-8.867358,-8.068559,-3.1603546,0.33031377,73.828125,0.07990662008523941,1565.7683179567373,Sad
-194.26962,151.78432,-3.0342522,29.480587,9.101757,5.9855814,3.784445,3.7657218,-5.8694096,1.5940248,-3.7664156,0.9295919,1.972304,-2.2319498,3.3600001,3.75466,-1.1347994,2.2319846,3.3677235,-4.13741,107.666015625,0.10049913078546524,1270.4148783967134,Sad
-100.73443,106.97025,-27.18039,29.091337,5.039497,-5.4290433,3.2457464,-5.1666436,-5.1038213,-0.8067117,-3.8309822,-2.7171009,-6.651432,-4.670355,-5.6970487,-5.9915314,-10.221571,-10.535934,-5.7311044,-7.2916656,92.28515625,0.11655924469232559,2012.1998825497253,Sad
-169.19261,132.80664,-13.484966,31.182264,6.3355885,-3.7656243,-2.0574632,-3.6175504,-4.556713,1.2857977,-6.986225,-7.255015,-1.3873174,-9.508183,-5.418511,-1.906521,-7.168161,-1.4283392,0.1593311,-4.114242,89.10290948275862,0.09411101788282394,1474.0010327537864,Sad
-171.28874,160.4967,-17.80444,30.5122,7.514744,-8.256042,-5.670382,0.13195093,-8.836377,-2.6552682,0.70573163,-3.78496,-6.5005155,3.7841282,-5.4310317,-3.076479,-6.2547703,-1.940013,-0.83493346,-1.433976,89.10290948275862,0.11707953363656998,1214.054895968694,Sad
-277.1022,128.25645,42.42859,37.69783,12.780972,9.599224,-5.9831166,-7.538272,-8.034319,-4.942378,-6.5300484,-3.6279535,-7.2284265,-7.452904,-1.5747141,1.3907408,3.080538,2.5106266,-1.0542907,-2.7523243,161.4990234375,0.07961926609277725,1240.5895174256275,Sad
-130.4947,104.13707,-19.261398,34.153618,5.413921,-2.166884,-0.72687984,-2.8929856,-5.459535,4.0802116,-4.4622407,3.523582,2.147013,0.18757634,2.6818895,-3.0753498,-3.1991117,1.6599616,-0.6806539,-4.3735867,112.34714673913044,0.10080858319997787,2052.937539079165,Sad
-237.99352,97.70346,6.526742,45.977615,2.1547685,16.221973,8.825113,7.767009,-0.593792,4.4802604,0.14091596,3.021077,-1.6638002,-5.4229407,-2.8296826,-3.0536504,-0.4980622,-0.11182406,-3.8595042,-2.650805,99.38401442307692,0.06050447002053261,1823.4330215874613,Sad
-133.3365,78.990364,-5.6506476,35.522865,-7.5477085,7.9280396,2.7298074,0.39645377,-1.1331302,-1.1071386,-7.8454437,-1.1711783,-4.814018,-3.1399324,-5.044814,-1.0937083,-0.96363306,-2.4559503,1.1548452,-1.8392485,92.28515625,0.10454683005809784,2456.555660328369,Sad
-153.86736,83.68425,-8.418767,13.969093,13.551848,3.773254,3.0063746,6.347874,2.0667963,2.0754557,3.1952746,-0.47532395,-3.0259304,-4.5377707,-5.0488076,-4.925893,-6.135663,-1.6660154,0.46549764,-1.551539,135.99917763157896,0.07824791222810745,2614.1281512828127,Sad
-120.383224,95.348915,-6.0082717,25.16893,20.961815,-7.1399155,8.552629,2.4400122,-14.6636305,9.296396,-2.3618505,-3.1564727,0.60948336,-4.4258304,-7.452153,-0.4442457,-3.587983,-5.0256357,-2.523358,-4.7514105,99.38401442307692,0.09997189790010452,2322.0772479079756,Sad
-339.7991,97.781006,-9.6959095,50.986897,7.8249445,11.747368,0.6847606,2.4938345,-4.7754116,0.19351877,-5.9746647,-2.8948965,-6.157009,-1.8445805,-5.355182,-8.306348,-10.728061,-7.740845,-3.4437325,-6.962086,112.34714673913044,0.022713258862495422,1827.093958381686,Sad
-173.4441,105.05278,1.155317,24.114841,22.12515,2.5424929,-1.5812403,0.17491437,-5.323045,3.8141825,-4.5238996,-4.5872827,-1.5664963,-2.2571902,-3.8579087,-6.458283,-7.4685717,-5.533387,-2.1898675,-2.4518628,99.38401442307692,0.07204184681177139,2069.180155621707,Sad
-118.028564,74.16701,8.2881365,15.462522,6.1549687,8.443999,4.1188307,5.738997,-1.9503189,3.1639109,5.040857,-1.1298938,2.4367034,-1.4256319,-4.7408276,-6.3695383,-5.7475576,-6.266189,-4.5168686,-1.009379,151.99908088235293,0.09092474728822708,2860.3399496357706,Sad
-89.73638,36.2862,11.469535,37.49559,9.199136,3.7405186,2.8403578,6.811539,1.4674553,0.097338274,1.0258602,1.1755472,-3.5642974,-2.0911777,1.7115148,-1.3672682,-4.3769636,-2.6016088,-3.5284464,-4.2272496,123.046875,0.09631170332431793,3760.4244872923673,Sad
-102.8967,85.32916,-4.324985,30.583778,3.0101564,-1.9592187,4.4452953,3.42052,-4.253563,-1.7713999,-3.970628,-1.3591871,-3.7630885,-5.1772523,-2.8950465,-0.26965055,-7.421149,-4.096378,-3.4501848,-10.114284,143.5546875,0.1089937686920166,2449.9415972837987,Sad
-111.69471,82.26009,13.068496,31.930077,23.68303,-0.5323793,12.029794,3.6602066,-5.7385216,3.333035,1.4207492,0.77258295,0.5596443,-1.1348552,-1.7467116,0.5584442,-2.323696,-4.612612,-0.62006694,-4.944747,129.19921875,0.11318445205688477,2634.0466588107224,Sad
-101.288086,84.139015,7.751808,30.383913,13.85436,11.632601,-0.11175927,-4.9390707,-2.3706596,-1.9748868,-8.187719,2.8250735,0.5467093,-6.795643,-4.3111024,-4.577833,-9.847294,-5.6903605,-10.405995,-7.5132923,103.359375,0.11769700050354004,2386.8223453587584,Sad
-101.19903,85.43055,-19.69571,20.584856,9.973623,7.594193,0.104055874,3.405438,0.046411637,1.5777521,-1.4500953,-1.2814347,2.1464107,-4.7943425,-0.31705374,-0.42996433,-4.8876414,-3.0000093,1.0770749,-1.4569033,135.99917763157896,0.09496325254440308,2530.853994149147,Sad
-162.72116,119.81048,-2.8799527,20.506134,27.808872,5.485367,6.040956,1.2045437,-3.6995325,0.3423855,4.411625,-0.40806127,2.4593601,2.1353858,-1.6038625,3.629129,-3.4621623,-2.5598269,5.641791,-3.654727,78.30255681818181,0.11366552859544754,1730.559357956436,Sad
-61.235397,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.6676309,1.1733668,-0.854297,4.976347,-1.6956693,4.845418,-0.1578167,-2.079404,-0.27295628,-5.311601,0.23376085,-0.10088105,-3.937658,-0.92281747,78.30255681818181,0.14661237597465515,2777.1145172614247,Sad
-126.891594,103.492065,-31.892567,58.71933,-1.9583551,-3.130634,-2.9370546,0.3657522,-3.0380836,-0.82976246,5.5851655,-10.142879,0.73231655,-1.6198152,-10.050463,-5.2108836,-9.042455,-4.7387824,-1.0380155,-2.8514986,78.30255681818181,0.10333061963319778,2109.4728877007824,Sad
-165.51901,117.87926,-33.606743,42.62332,-1.3848821,3.8313904,7.169803,-7.170014,-1.6314923,0.87545484,-12.514056,2.8942633,-12.372037,-1.3238244,-6.636533,-8.864955,-5.1069417,-8.079848,-4.2646637,-0.15898137,151.99908088235293,0.09065508842468262,1784.3451875096134,Sad
-149.00017,107.24382,11.190146,26.698795,11.405787,-3.808101,14.028653,-5.8929515,-11.049588,2.8112707,-8.445196,3.1889074,-0.7737128,-12.404469,-6.286398,-3.299155,-8.168631,-6.5842876,-3.6775794,-2.967854,117.45383522727273,0.1169344037771225,1939.716518680421,Sad
-109.98737,134.74861,-24.026144,19.394617,-4.407176,-4.814888,-7.800573,-0.39370057,-5.4159317,-2.9569998,0.7814668,-4.776981,-0.17221731,-1.690577,-2.4042225,-1.9624149,-6.938368,-4.0739026,-1.955714,-5.7928257,112.34714673913044,0.14357976615428925,1600.3408733031765,Sad
-143.12674,121.898,-13.34437,47.77785,-12.660497,23.372252,-10.994922,18.8561,-13.706635,15.950975,-11.356477,10.2887,-6.002485,2.7361474,-9.286325,4.5047164,-8.325129,4.5223846,-6.035288,-2.352378,117.45383522727273,0.10938402265310287,1779.496144918959,Sad
-204.71436,121.91577,-17.742798,46.3246,-1.7955846,17.031996,-14.699763,14.667406,-19.392899,10.903635,-13.474712,1.2002157,-6.213006,-1.6907123,-8.696857,-2.5127735,-11.3285055,0.16912635,-7.287028,-7.511811,64.599609375,0.09027794003486633,1552.7721617035625,Sad
-265.27585,138.85979,6.1417327,47.49592,-2.3968022,21.038162,4.0860734,17.653969,-12.029911,15.491059,-1.1331512,7.8893595,0.49858156,-0.23055445,-3.869981,4.0625024,-3.1115553,3.0031967,-1.4015296,-1.4950988,71.77734375,0.06950384378433228,1115.7881616130558,Sad
-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.49268,15.328482,-17.741413,8.583118,-15.000552,6.4369044,-10.276651,3.2850342,-9.550154,4.0466037,-5.595068,-0.7083238,89.10290948275862,0.1335311233997345,2271.2893251438104,Sad
-175.0163,115.70678,5.106449,58.160652,-3.3279545,29.664286,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,4.749918,-11.4932785,0.91233087,-8.153264,1.1864226,-7.980874,-5.6468606,75.99954044117646,0.10426096618175507,1654.6143319062874,Sad
-82.962616,122.53281,-16.658556,40.01591,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991613,-16.039673,8.5337305,-8.706784,10.766552,-4.624802,7.2375846,-7.6094975,5.2948713,-5.5172386,-0.17936288,129.19921875,0.15497614443302155,1881.161817758554,Sad
-164.79193,123.42045,4.2346554,48.788734,-5.1513314,22.844551,-7.8052983,19.294298,-11.024413,21.256271,-9.740571,5.154131,-6.1411104,5.414101,-9.923706,3.9135346,-7.3264356,1.3926399,-8.839242,-3.7414536,80.74951171875,0.13618691265583038,1468.7461596453222,Sad
-137.88376,121.523895,-13.26719,43.318726,-10.709388,17.858778,-7.9495454,9.089492,-19.792675,9.440965,-19.59838,6.907874,-12.543895,-0.75563157,-9.14944,1.4457076,-8.303117,-3.752955,-6.868935,-0.48034757,67.99958881578948,0.1300644427537918,1741.8149971403934,Sad
-101.38996,120.45385,-0.40658712,49.04242,-15.863626,19.873766,-13.094367,18.574186,-15.706967,15.254118,-5.9068427,6.6473475,-10.359329,7.085957,-8.217057,6.2007136,-8.389561,2.920069,-6.6528335,-1.3233216,112.34714673913044,0.16375946998596191,1796.1137426759592,Sad
-185.1138,120.50994,29.717457,56.400288,-3.0346622,22.222616,-10.344739,20.05401,-13.685049,9.170437,-6.4285364,3.2967808,-8.737772,5.0113964,-9.227386,3.7786367,-10.20193,5.912037,-4.4247093,1.5817282,135.99917763157896,0.14543543756008148,1535.3805435364122,Sad
-178.51938,130.13269,12.088971,47.051086,2.6224906,24.094347,-4.627712,22.772083,-10.941142,13.539126,-6.809723,8.71216,-6.0909204,4.0794597,-5.1527214,7.8594203,-5.255473,3.956895,-3.1399353,-4.3878207,69.83741554054055,0.14100803434848785,1373.0379665331902,Sad
-186.39238,135.86008,5.928499,45.8605,-5.766276,22.786793,-13.002946,17.122374,-13.756379,9.734512,-8.368887,6.659228,-9.09154,5.422999,-6.853948,1.5488521,-8.558102,5.447452,-4.363458,-4.7068315,60.09265988372093,0.10717964917421341,1397.840984804417,Sad
-94.09417,109.16863,-11.849949,41.56547,-19.475983,23.831955,-19.935585,20.374748,-17.28199,16.585613,-10.199126,9.392066,-10.051931,7.8054934,-15.095585,3.2743914,-10.467717,7.5478125,-5.5502315,2.2327795,172.265625,0.130179300904274,2167.0242315710375,Sad
-185.4226,118.46735,17.79529,48.887688,-2.1608064,21.370108,-9.001163,20.535988,-11.416627,9.282178,-5.4816723,5.754808,-2.9795716,3.4514766,-6.0777125,1.2669606,-5.9532437,7.072019,-2.1684468,4.8688574,83.35433467741936,0.13140647113323212,1615.0641667795348,Sad
-217.74222,128.34692,-7.513694,39.265003,-2.5556235,18.173012,-15.166711,16.770924,-15.265886,4.8992114,-6.5137625,2.8973584,-11.506306,-0.105541974,-10.6238,2.2620764,-9.167437,6.8667727,6.2359557,3.369279,66.25600961538461,0.08258095383644104,1512.285769157878,Sad
-250.87863,163.09831,-3.8807108,30.153528,5.5764227,7.4960384,4.02482,-2.1106052,-5.470411,-1.0583413,-9.981246,1.8183814,-8.760416,-7.0439935,-4.215172,-8.841513,-7.404842,-3.301464,-5.14065,-9.97036,123.046875,0.11056768894195557,894.2258292361456,Sad
-102.51608,135.7217,-46.895443,32.746296,-11.16036,23.465744,-9.766421,16.901648,-11.6851015,13.207406,-7.183144,4.735628,-8.202425,2.6096554,-2.9877625,6.8062387,-2.078867,3.292025,0.28343806,-4.21877,112.34714673913044,0.13643474876880646,1701.133231854635,Sad
-328.72546,167.05113,12.98839,28.820633,11.246061,14.4267235,11.705959,7.8041215,-11.729083,2.385381,-8.347571,-3.857314,-6.7459245,-5.7640853,-8.251607,-4.5495777,-1.0538642,-4.606028,-2.8582497,-2.2324877,64.599609375,0.05543045699596405,857.9961382033647,Sad
-229.4689,157.31282,-16.762049,31.879862,-0.11036961,16.656443,1.355172,12.223307,-3.8625047,6.8392315,-4.2632265,1.3375682,-5.8956633,-4.0342126,-5.2549577,-4.5484366,-6.8075137,-4.4060035,-4.17981,-6.349776,172.265625,0.0834927186369896,1130.9407637739448,Sad
-217.16394,136.1694,-10.362346,51.389046,2.612237,15.1277895,-0.6809201,12.287425,-6.2264233,7.8023224,-5.4090786,3.6247036,-2.807217,-0.36028746,-0.55972093,0.36299664,-2.2528908,-2.4962318,4.193677,0.35145867,112.34714673913044,0.08712510019540787,1327.824096106779,Sad
-99.32007,117.56864,-29.88463,40.83229,-15.263143,27.98068,-11.955396,13.331403,-11.367624,10.538834,-8.748048,8.41087,-6.844215,0.4395355,-5.308865,1.6441802,-7.3530955,0.5184658,-1.4642421,-5.9269967,112.34714673913044,0.144246906042099,1935.1584683595631,Sad
-185.85666,155.29944,-25.034077,20.532516,-3.8348439,-0.60029286,-4.568851,-5.914592,-16.53805,-0.45218414,-16.302252,-4.213608,-16.815842,-4.541953,-8.360624,-9.983513,-7.767914,-8.343301,-6.8449087,-10.199348,143.5546875,0.11840969324111938,1261.3177003596356,Sad
-96.28298,131.92026,-26.322138,35.982155,-22.80771,14.489158,-11.834168,11.80155,-21.218061,11.527786,-12.925014,7.1762304,-13.93854,2.9490716,-5.027494,1.5300584,-4.3856125,2.545406,-5.366111,-5.97007,151.99908088235293,0.15658940374851227,1711.2104216664566,Sad
-167.00983,132.44342,-17.294891,46.932304,-3.6503565,20.946674,-8.830444,8.546585,-15.151556,8.105515,-16.944101,6.6470175,-10.924017,1.1016004,-6.29374,-3.6414769,-7.382185,-2.1708148,-3.8498697,-9.668263,151.99908088235293,0.09581226855516434,1549.1920056300596,Sad
-207.27617,130.94698,-18.496765,33.299126,-3.9221637,15.393467,-6.383,2.9519517,-16.786154,7.084849,-8.59407,4.7956495,-12.250599,-1.0214049,-4.5420403,-6.066712,-5.5392537,-2.3645172,-6.528938,-5.8955736,135.99917763157896,0.08231483399868011,1533.8625889630157,Sad
-60.84931,105.47066,-16.914597,40.70118,-15.038137,36.0463,-12.818775,17.483316,-16.755318,11.757576,-10.130225,13.194357,-12.209436,2.357671,-12.200345,6.448179,-1.7883276,6.329572,-1.3351495,-2.7925975,95.703125,0.1797305792570114,2187.464108981412,Sad
-183.97171,159.81995,-23.17131,43.053974,-9.468154,8.831391,-1.65151,4.351795,-13.370459,0.83986324,-13.976324,1.4428531,-7.390412,0.61094123,-3.3870335,-3.5861695,-9.068071,-3.1647353,-4.0701723,-7.0531178,143.5546875,0.12832628190517426,1321.5897450564103,Sad
-118.23319,152.94319,-46.513092,31.120495,-17.286913,6.277332,-3.6798625,13.048771,-13.126937,15.706044,-13.076928,5.7017627,-10.694594,0.9979592,-6.701846,2.587603,-9.8034315,0.1606014,-3.4548173,-7.419519,184.5703125,0.13140137493610382,1513.1966226436089,Sad
-302.58182,150.15967,-3.7027957,26.923807,-0.26331586,13.522552,7.2485633,4.217868,1.7668282,6.5633116,-0.4889707,7.8965797,1.32933,0.47706702,0.07484705,-3.2051349,-1.8265169,0.87443507,0.5740032,-3.1530657,66.25600961538461,0.043252814561128616,1143.943990289628,Sad
-229.1472,180.35635,4.5209055,24.184402,1.1109343,3.9924355,-5.9960327,1.8722159,-13.136269,0.004706982,-13.499958,1.5836843,-13.435795,-5.6945286,-7.6074038,-9.802796,-3.7803762,-4.796636,-4.7147093,-2.9630823,80.74951171875,0.11523082852363586,963.1958805922379,Sad
-100.955956,111.60762,-13.152134,44.59755,-5.9610395,29.337101,-7.9568973,19.591026,-22.446842,17.270527,-17.831654,11.408343,-12.451892,1.6513624,-8.525837,2.7190504,-7.307457,4.8687754,-1.2129419,-1.293074,99.38401442307692,0.15323907136917114,2049.8940197396387,Sad
-74.1483,107.63805,-21.198166,47.234455,-5.9763155,17.812094,-20.399551,14.992423,-15.965242,15.734073,-14.664024,10.681492,-10.128547,4.4502964,-7.654799,6.9238205,-9.014679,4.1666946,-3.748041,-3.5929134,89.10290948275862,0.167902871966362,2101.538599563589,Sad
-68.62351,101.354126,-16.908741,51.526352,-10.228339,20.050034,-21.784996,15.524762,-18.795237,16.359055,-17.893854,12.126649,-13.205329,3.8833323,-8.886962,5.021149,-9.8277445,6.536147,-4.5069447,-1.8084126,117.45383522727273,0.16647550463676453,2253.250681954205,Sad
-148.55994,141.2805,-15.883042,44.655067,0.9918708,13.662192,-13.240343,12.651497,-11.702235,12.159911,-10.476022,9.908224,-5.0558124,1.3398415,-0.55776185,2.856684,-8.09752,2.1134844,-2.4832213,-4.4316597,143.5546875,0.13104534149169922,1436.0348088902886,Sad
-80.23639,108.186485,-23.827435,52.60141,-6.424084,15.064198,-17.635906,9.739016,-16.176489,8.906126,-15.964033,8.001827,-10.704085,4.5692387,-4.96035,3.9968152,-9.807707,2.6804266,-8.185659,-5.239688,86.1328125,0.18059872090816498,1965.276613746473,Sad
-146.04881,124.6481,-17.922836,49.225044,-0.17947558,22.789757,-7.1734586,16.74798,-9.723663,15.444623,-7.621331,10.908756,-3.4551363,5.422265,-4.9359694,5.122743,-8.049169,2.6350684,-1.8498029,-3.4177577,73.828125,0.135407492518425,1596.2209122528532,Sad
-122.427414,111.48314,-13.694294,53.828403,-2.6777656,19.67755,-14.138923,13.743675,-14.016459,14.626713,-13.9932165,9.218205,-10.559242,3.0057263,-8.314941,5.0736394,-9.64663,4.321747,-5.6819005,-1.6688946,117.45383522727273,0.13350729644298553,1879.9377906980571,Sad
-170.90068,124.81326,-19.262194,39.2072,-3.7551057,15.289897,-12.972992,8.530165,-11.833667,11.321371,-13.773079,3.102464,-10.078784,2.897005,-5.484683,2.5281568,-9.198529,1.073037,-3.5728164,-6.7214923,143.5546875,0.10860428959131241,1589.6339834802307,Sad
-121.94322,123.237656,-8.495369,51.596375,-0.103512965,20.407,-11.87541,16.275984,-11.508768,11.847225,-8.085656,9.13035,-8.638808,5.559068,-5.714605,3.9428215,-5.466577,4.9758854,-3.035579,-3.316732,103.359375,0.15263915061950684,1623.0094789002958,Sad
-205.14923,140.98761,-8.957966,36.979443,6.4254427,14.875375,-4.3181176,12.232446,-11.431657,11.850926,-7.9033823,9.912311,-2.3516498,4.4772673,-5.0110183,3.1385374,-4.525136,2.6503336,-3.1228733,-10.712696,143.5546875,0.10459916293621063,1321.7303763628809,Sad
-91.68523,115.86115,-30.200949,52.273148,-5.025164,16.953514,-15.656589,13.539407,-12.762941,15.969125,-11.969896,11.058928,-9.962004,2.0955365,-7.8270206,5.0337257,-7.3030443,3.0504677,-4.442384,-2.2333906,135.99917763157896,0.14735452830791473,1927.440445022141,Sad
-193.78868,125.56074,-20.924124,46.338,-2.6854317,12.833367,-6.6019344,10.727056,-10.907483,6.109273,-9.442732,5.163946,-3.658497,0.32129663,-8.0182,0.397922,-6.5234594,1.1838379,0.7200208,-5.210151,117.45383522727273,0.0894317775964737,1563.418330602126,Sad
-50.77633,96.71716,-24.326113,66.076126,-14.680636,24.391264,-21.017485,12.469586,-18.131817,13.267167,-12.802163,9.798451,-11.344081,4.923647,-7.846177,5.73902,-10.303221,3.7310998,-3.2382276,0.3819318,161.4990234375,0.17646493017673492,2334.872868912086,Sad
-213.60236,117.2127,-21.871769,45.657654,-10.274458,5.0603156,-11.910965,5.567856,-17.804632,0.18699953,-14.165857,-1.1532573,-10.306383,-4.047061,-6.6340666,-5.4173846,-9.716231,-3.202914,-4.448395,-9.152062,86.1328125,0.09254993498325348,1537.7642290059293,Sad
-104.37176,136.39383,-20.940237,52.861176,2.025889,20.427711,-11.619367,17.663803,-15.735388,11.049825,-11.3204365,3.6714113,-6.4964943,0.03771146,-2.041168,2.1937985,-7.11224,1.8450243,1.6776917,-1.4936905,112.34714673913044,0.20664183795452118,1474.927396796844,Sad
-124.83957,127.38223,-23.38181,47.360462,0.56311077,15.991255,-9.954186,16.180136,-16.729548,6.785199,-8.18707,3.2049851,-1.5920391,-2.1546216,-3.5263731,2.2071302,-1.4075699,-1.689278,-1.0261394,-2.6274633,89.10290948275862,0.1753358095884323,1555.9530444453296,Sad
